,tconst,title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,year,id,release_date,production_budget,domestic_gross,worldwide_gross
2276,tt1817771,Freaks of Nature,Freaks of Nature,2015.0,92.0,"Comedy,Horror,Sci-Fi",5.9,9670.0,,,83,"Oct 30, 2015","$33,000,000",70958,70958
2277,,Star Wars Ep. VI: Return of the Jedi,,,,,,,,,84,"May 25, 1983","$32,500,000",309205079,572705079
2278,tt1478338,Bridesmaids,Bridesmaids,2011.0,125.0,"Comedy,Romance",6.8,249501.0,Universal,2011.0,85,"May 13, 2011","$32,500,000",169211718,289632023
2279,,The Reader,,,,,,,,,86,"Dec 10, 2008","$32,500,000",34194407,112964875
2280,tt1931435,The Big Wedding,The Big Wedding,2013.0,89.0,"Comedy,Drama,Romance",5.6,44221.0,LGF,2013.0,87,"Apr 26, 2013","$32,500,000",21819348,48425971
2281,tt10375030,Wanderlust,Wanderlust,2019.0,,Fantasy,,,Universal,2012.0,88,"Feb 24, 2012","$32,500,000",17288155,24159934
2286,,Elf,,,,,,,,,89,"Nov 7, 2003","$32,000,000",173840591,220678483
2287,tt6209808,Phenomenon,Padideh,2017.0,,Drama,6.0,5.0,,,90,"Jul 5, 1996","$32,000,000",104636382,152036382
2288,,This is the End,,,,,,,Sony,2013.0,91,"Jun 12, 2013","$32,000,000",101470202,126539117
2289,,Snow Dogs,,,,,,,,,92,"Jan 18, 2002","$32,000,000",81150692,116898028
2290,,Nacho Libre,,,,,,,,,93,"Jun 16, 2006","$32,000,000",80197993,99296462
2291,,Scrooged,,,,,,,,,94,"Nov 23, 1988","$32,000,000",59450353,59450353
2292,tt1135084,Takers,Takers,2010.0,107.0,"Action,Crime,Thriller",6.2,53377.0,SGem,2010.0,95,"Aug 27, 2010","$32,000,000",57744720,70587268
2293,tt0945513,Source Code,Source Code,2011.0,93.0,"Action,Drama,Sci-Fi",7.5,452036.0,Sum.,2011.0,96,"Apr 1, 2011","$32,000,000",54712227,140428499
2294,,Stigmata,,,,,,,,,97,"Sep 10, 1999","$32,000,000",50041732,89441732
2295,,Men of Honor,,,,,,,,,98,"Nov 10, 2000","$32,000,000",48814909,82339483
2296,tt6791096,I Feel Pretty,I Feel Pretty,2018.0,110.0,"Comedy,Romance",5.4,39936.0,STX,2018.0,99,"Apr 20, 2018","$32,000,000",48795601,91553797
2297,,The Transporter 2,,,,,,,,,100,"Sep 2, 2005","$32,000,000",43095856,88978458
2298,tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011.0,107.0,"Action,Comedy,Crime",4.4,23520.0,Fox,2011.0,1,"Feb 18, 2011","$32,000,000",37915414,82332450
2299,tt3797214,Alive,Sanda,2014.0,179.0,Drama,6.8,44.0,,,2,"Jan 15, 1993","$32,000,000",36299670,36299670
2302,,The Number 23,,,,,,,,,3,"Feb 23, 2007","$32,000,000",35193167,77593167
2303,,1941,,,,,,,,,4,"Dec 14, 1979","$32,000,000",34175000,94875000
2304,,Dreamer: Inspired by a True Story,,,,,,,,,5,"Oct 21, 2005","$32,000,000",33022286,39498360
2305,,A History of Violence,,,,,,,,,6,"Sep 23, 2005","$32,000,000",31493782,61477797
2306,tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013.0,100.0,"Adventure,Comedy,Fantasy",5.9,67549.0,Warner Bros,2013.0,7,"Mar 15, 2013","$32,000,000",22537881,27392609
2307,,The Quick and the Dead,,,,,,,,,8,"Feb 10, 1995","$32,000,000",18552460,18552460
2308,,Laws of Attraction,,,,,,,,,9,"Apr 30, 2004","$32,000,000",17848322,29948322
2309,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018.0,141.0,"Crime,Drama,Mystery",7.1,86318.0,,,10,"Oct 12, 2018","$32,000,000",17839115,29204379
2310,tt1322312,Going the Distance,Going the Distance,2010.0,102.0,"Comedy,Romance",6.3,54421.0,Warner Bros,2010.0,11,"Sep 3, 2010","$32,000,000",17804299,43603990
2313,,Bringing Out The Dead,,,,,,,,,12,"Oct 22, 1999","$32,000,000",16640210,16640210
2314,tt1053424,Repo Men,Repo Men,2010.0,111.0,"Action,Crime,Sci-Fi",6.3,96144.0,Universal,2010.0,13,"Mar 19, 2010","$32,000,000",13942007,18195238
2315,,Dragon Wars: D-War,,,,,,,,,14,"Sep 14, 2007","$32,000,000",10977721,79915361
2316,,Bogus,,,,,,,,,15,"Sep 6, 1996","$32,000,000",4357406,4357406
2317,,Cats Don't Dance,,,,,,,,,16,"Mar 26, 1997","$32,000,000",3588602,3588602
2318,,Cradle Will Rock,,,,,,,,,17,"Dec 8, 1999","$32,000,000",2899970,2899970
2319,,The Good German,,,,,,,,,18,"Dec 15, 2006","$32,000,000",1308696,6678033
2320,,George and the Dragon,,,,,,,,,19,"Dec 31, 2004","$32,000,000",0,0
2321,,Apocalypse Now,,,,,,,,,20,"Aug 15, 1979","$31,500,000",78800000,81250485
2322,tt2093091,Criminal,Criminal,2011.0,,"Action,Crime,Drama",,,,,21,"Apr 15, 2016","$31,500,000",14708696,38771262
2324,tt0453562,42,42,2013.0,128.0,"Biography,Drama,Sport",7.5,77703.0,,,22,"Apr 12, 2013","$31,000,000",95020213,97470701
2325,tt1907668,Flight,Flight,2012.0,138.0,"Drama,Thriller",7.3,303009.0,Paramount,2012.0,23,"Nov 2, 2012","$31,000,000",93772375,160558438
2327,,Mr. Hollandâs Opus,,,,,,,,,24,"Dec 29, 1995","$31,000,000",82582604,106282604
2328,,Out of Africa,,,,,,,,,25,"Dec 18, 1985","$31,000,000",79096868,258210860
2329,,Moonraker,,,,,,,,,26,"Jun 29, 1979","$31,000,000",70300000,210300000
2330,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014.0,99.0,"Adventure,Comedy,Crime",8.1,633604.0,FoxS,2014.0,27,"Mar 7, 2014","$31,000,000",59076019,163981261
2331,tt1524930,Vacation,Vacation,2015.0,99.0,"Adventure,Comedy",6.1,87582.0,Warner Bros,2015.0,28,"Jul 29, 2015","$31,000,000",58884188,102306500
2332,,Arachnophobia,,,,,,,,,29,"Jul 18, 1990","$31,000,000",53208180,53208180
2333,,Isnât it Romantic,,,,,,,,,30,"Feb 13, 2019","$31,000,000",48791187,48791187
2334,tt2353965,Frequency,Distraction,2012.0,60.0,"Sci-Fi,Thriller",5.9,16.0,,,31,"Apr 28, 2000","$31,000,000",44983704,68079671
2337,,Hearts in Atlantis,,,,,,,,,32,"Sep 28, 2001","$31,000,000",24185781,30885781
2338,tt1244659,Extraordinary Measures,Extraordinary Measures,2010.0,106.0,Drama,6.5,15673.0,CBS,2010.0,33,"Jan 22, 2010","$31,000,000",12482741,15826984
2339,tt2720826,Birth of the Dragon,Birth of the Dragon,2016.0,95.0,"Action,Biography,Drama",5.4,6090.0,,,34,"Aug 25, 2017","$31,000,000",6901965,7220490
2340,,Get Shorty,,,,,,,,,35,"Oct 20, 1995","$30,250,000",72021008,115021008
2341,,Toy Story,,,,,,,,,37,"Nov 22, 1995","$30,000,000",191796233,364545516
2342,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018.0,120.0,"Comedy,Romance",7.0,96617.0,Warner Bros,2018.0,38,"Aug 15, 2018","$30,000,000",174532921,238099711
2343,tt1966382,Chicago,Chicago,2011.0,,Documentary,,,,,39,"Dec 27, 2002","$30,000,000",170687518,306770545
2345,tt6673682,Big Daddy,Big Daddy,2017.0,138.0,Drama,6.6,7.0,,,40,"Jun 25, 1999","$30,000,000",163479795,228641283
2346,,American Pie 2,,,,,,,,,41,"Aug 10, 2001","$30,000,000",145096820,286500000
2347,tt1606389,The Vow,The Vow,2012.0,104.0,"Drama,Romance",6.8,173629.0,SGem,2012.0,42,"Feb 10, 2012","$30,000,000",125014030,197618160
2348,tt4036590,Speed,Speed,2015.0,108.0,Drama,5.9,9.0,,,43,"Jun 10, 1994","$30,000,000",121248145,283200000
2349,,The Hunt for Red October,,,,,,,,,44,"Mar 2, 1990","$30,000,000",120709866,200500000
2350,tt1327773,Lee Daniels' The Butler,The Butler,2013.0,132.0,"Biography,Drama",7.2,102468.0,Wein.,2013.0,45,"Aug 16, 2013","$30,000,000",116632095,177025498
2351,,Remember the Titans,,,,,,,,,46,"Sep 29, 2000","$30,000,000",115654751,136706683
2352,,District 9,,,,,,,,,47,"Aug 14, 2009","$30,000,000",115646235,212453431
2353,,Dodgeball: A True Underdog Story,,,,,,,,,48,"Jun 18, 2004","$30,000,000",114326736,167791704
2354,tt1620981,The Addams Family,The Addams Family,2019.0,,"Animation,Comedy,Family",,,,,49,"Nov 22, 1991","$30,000,000",113502246,191502246
2355,,Ace Ventura: When Nature Calls,,,,,,,,,50,"Nov 10, 1995","$30,000,000",108360063,212400000
2356,,The Princess Diaries,,,,,,,,,51,"Aug 3, 2001","$30,000,000",108244774,165334774
2357,,Analyze This,,,,,,,,,52,"Mar 5, 1999","$30,000,000",106885658,176885658
2358,,The First Wives Club,,,,,,,,,53,"Sep 20, 1996","$30,000,000",105489203,181489203
2359,,Million Dollar Baby,,,,,,,,,54,"Dec 15, 2004","$30,000,000",100492203,231928227
2360,,Se7en,,,,,,,,,55,"Sep 22, 1995","$30,000,000",100125643,328125643
2361,,Mystic River,,,,,,,,,56,"Oct 8, 2003","$30,000,000",90135191,156822020
2362,tt1850457,Sisters,Sisters,2015.0,118.0,Comedy,6.0,58994.0,Universal,2015.0,57,"Dec 18, 2015","$30,000,000",87044645,106030660
2369,,Pokemon: The First Movie,,,,,,,,,58,"Nov 10, 1999","$30,000,000",85744662,163644662
2370,,SpongeBob SquarePants: The Movie,,,,,,,,,59,"Nov 19, 2004","$30,000,000",85416609,142051255
2371,,Up in the Air,,,,,,,,,60,"Dec 4, 2009","$30,000,000",83823381,166842739
2372,tt2324384,The Notebook,A nagy füzet,2013.0,112.0,"Drama,War",7.0,2767.0,,,61,"Jun 25, 2004","$30,000,000",81001787,116025023
2373,,Hannah Montana the Movie,,,,,,,,,62,"Apr 10, 2009","$30,000,000",79576189,169173206
2374,,27 Dresses,,,,,,,,,63,"Jan 18, 2008","$30,000,000",76808654,160247805
2375,,Rugrats in Paris,,,,,,,,,64,"Nov 17, 2000","$30,000,000",76501438,103284813
2376,,The Hitmanâs Bodyguard,,,,,,,,,65,"Aug 18, 2017","$30,000,000",75468583,172778667
2377,,The Prince of Tides,,,,,,,,,66,"Dec 25, 1991","$30,000,000",74787599,74787599
2378,,Four Brothers,,,,,,,,,67,"Aug 12, 2005","$30,000,000",74494381,92494381
2379,,Legends of the Fall,,,,,,,,,68,"Dec 23, 1994","$30,000,000",66502573,160502573
2380,tt1276104,Looper,Looper,2012.0,113.0,"Action,Crime,Drama",7.4,500595.0,TriS,2012.0,69,"Sep 28, 2012","$30,000,000",66486205,170466405
2381,tt1588173,Warm Bodies,Warm Bodies,2013.0,98.0,"Comedy,Horror,Romance",6.9,208709.0,LG/S,2013.0,70,"Feb 1, 2013","$30,000,000",66380662,115121608
2382,,About Schmidt,,,,,,,,,71,"Dec 13, 2002","$30,000,000",65005217,107054484
2383,tt1821658,The Nut Job,The Nut Job,2014.0,85.0,"Adventure,Animation,Comedy",5.7,24587.0,ORF,2014.0,72,"Jan 17, 2014","$30,000,000",64251538,122529966
2384,tt2223552,Down to Earth,Down to Earth,2015.0,90.0,"Adventure,Documentary",6.6,260.0,,,73,"Feb 16, 2001","$30,000,000",64172251,71172251
2386,,Babe,,,,,,,,,74,"Aug 4, 1995","$30,000,000",63658910,246100000
2387,tt1535438,Hope Springs,Hope Springs,2012.0,100.0,"Comedy,Drama,Romance",6.3,38667.0,Sony,2012.0,75,"Aug 8, 2012","$30,000,000",63536011,133085295
2388,,Forgetting Sarah Marshall,,,,,,,,,76,"Apr 18, 2008","$30,000,000",63172463,105173042
2389,,Friday Night Lights,,,,,,,,,77,"Oct 8, 2004","$30,000,000",61255921,61950770
2390,,Harlem Nights,,,,,,,,,78,"Nov 17, 1989","$30,000,000",60857262,95857262
2391,,Baby Mama,,,,,,,,,79,"Apr 25, 2008","$30,000,000",60494212,64170447
2392,,Hope Floats,,,,,,,,,80,"May 29, 1998","$30,000,000",60110313,81529000
2393,tt3833460,Bride Wars,Xin niang da zuo zhan,2015.0,90.0,Comedy,4.4,147.0,,,81,"Jan 9, 2009","$30,000,000",58715510,115150424
2394,,Without a Paddle,,,,,,,,,82,"Aug 20, 2004","$30,000,000",58156435,65121280
2395,tt10340148,Midnight in Paris,Midnight in Paris,2019.0,75.0,"Comedy,Documentary,Drama",,,SPC,2011.0,83,"May 20, 2011","$30,000,000",56816662,162502774
2397,tt4555426,Darkest Hour,Darkest Hour,2017.0,125.0,"Biography,Drama,History",7.4,136546.0,Focus,2017.0,84,"Nov 22, 2017","$30,000,000",56443120,150807172
2398,,Wallace & Gromit: The Curse of the Were-Rabbit,,,,,,,,,85,"Oct 5, 2005","$30,000,000",56068547,197593152
2399,,P.S. I Love You,,,,,,,,,86,"Dec 21, 2007","$30,000,000",53695808,155769678
2400,,Corpse Bride,,,,,,,,,87,"Sep 23, 2005","$30,000,000",53359111,114770654
2401,tt1826727,Life of the Party,Life of the Party,2017.0,84.0,"Comedy,Drama",7.6,47.0,Warner Bros,2018.0,88,"May 11, 2018","$30,000,000",53059911,65759911
2405,tt0892318,Letters to Juliet,Letters to Juliet,2010.0,105.0,"Adventure,Comedy,Drama",6.6,86137.0,Sum.,2010.0,89,"May 14, 2010","$30,000,000",53032453,82148538
2406,,Blow,,,,,,,,,90,"Apr 6, 2001","$30,000,000",52990775,83282296
2407,tt4650752,Message in a Bottle,Message in a Bottle,2017.0,,Adventure,8.8,30.0,,,91,"Feb 12, 1999","$30,000,000",52880016,52880016
2408,tt1798684,Southpaw,Southpaw,2015.0,124.0,"Drama,Sport",7.4,199783.0,Wein.,2015.0,92,"Jul 24, 2015","$30,000,000",52421953,94156456
2409,,Star Trek V: The Final Frontier,,,,,,,,,93,"Jun 9, 1989","$30,000,000",52210049,70200000
2410,tt2406566,Atomic Blonde,Atomic Blonde,2017.0,115.0,"Action,Mystery,Thriller",6.7,150407.0,Focus,2017.0,94,"Jul 28, 2017","$30,000,000",51573925,98345423
2411,,Like Mike,,,,,,,,,95,"Jul 3, 2002","$30,000,000",51432423,62432423
2412,,Naked Gun 33 1/3: The Final Insult,,,,,,,,,96,"Mar 18, 1994","$30,000,000",51041856,51041856
2413,,Atonement,,,,,,,,,97,"Dec 7, 2007","$30,000,000",50980159,129779728
2414,,A View to a Kill,,,,,,,,,98,"May 24, 1985","$30,000,000",50327960,152627960
2415,,Racing Stripes,,,,,,,,,99,"Jan 14, 2005","$30,000,000",49772522,89955540
2416,tt3397884,Sicario,Sicario,2015.0,121.0,"Action,Crime,Drama",7.6,328548.0,LGF,2015.0,100,"Sep 18, 2015","$30,000,000",46889293,84393749
2417,,Black Rain,,,,,,,,,1,"Sep 22, 1989","$30,000,000",45892212,45892212
2418,,Full Metal Jacket,,,,,,,,,2,"Jun 26, 1987","$30,000,000",45015999,45015999
2419,tt1259528,Den of Thieves,Den of Thieves,2018.0,140.0,"Action,Crime,Drama",7.0,69648.0,STX,2018.0,3,"Jan 19, 2018","$30,000,000",44947622,80131391
2420,tt0383010,The Three Stooges,The Three Stooges,2012.0,92.0,"Comedy,Family",5.1,28570.0,Fox,2012.0,4,"Apr 13, 2012","$30,000,000",44338224,54052249
2422,,Pokemon 2000,,,,,,,,,5,"Jul 21, 2000","$30,000,000",43746923,133946923
2423,tt2911666,John Wick,John Wick,2014.0,101.0,"Action,Crime,Thriller",7.4,449942.0,LG/S,2014.0,6,"Oct 24, 2014","$30,000,000",43037835,76235001
2424,,Glory Road,,,,,,,,,7,"Jan 13, 2006","$30,000,000",42647449,42799060
2425,tt1655441,The Age of Adaline,The Age of Adaline,2015.0,112.0,"Drama,Fantasy,Romance",7.2,138924.0,LGF,2015.0,8,"Apr 24, 2015","$30,000,000",42629776,68984536
2426,tt1193631,Step Up 3D,Step Up 3D,2010.0,107.0,"Drama,Music,Romance",6.2,53081.0,,,9,"Aug 6, 2010","$30,000,000",42400223,165889117
2427,,Drag Me To Hell,,,,,,,,,10,"May 29, 2009","$30,000,000",42100625,91388487
2428,tt1259521,The Cabin in the Woods,The Cabin in the Woods,2011.0,95.0,Horror,7.0,338445.0,LGF,2012.0,11,"Apr 13, 2012","$30,000,000",42073277,70689968
2429,,Secondhand Lions,,,,,,,,,12,"Sep 19, 2003","$30,000,000",42070939,47902566
2430,,Stranger Than Fiction,,,,,,,,,13,"Nov 10, 2006","$30,000,000",40435190,53572822
2431,tt0993842,Hanna,Hanna,2011.0,111.0,"Action,Drama,Thriller",6.8,179178.0,Focus,2011.0,14,"Apr 8, 2011","$30,000,000",40259119,65343694
2432,,Blue Crush,,,,,,,,,15,"Aug 16, 2002","$30,000,000",40118420,51618420
2433,,30 Days of Night,,,,,,,,,16,"Oct 19, 2007","$30,000,000",39568996,80276156
2434,,Little Shop of Horrors,,,,,,,,,17,"Dec 19, 1986","$30,000,000",38747385,38747385
2435,,Gridiron Gang,,,,,,,,,18,"Sep 15, 2006","$30,000,000",38432823,41457834
2436,tt5735262,Midnight Run,"Yoru, nigeru",2016.0,,Mystery,,,,,19,"Jul 20, 1988","$30,000,000",38413606,81613606
2437,,Meet the Spartans,,,,,,,,,20,"Jan 25, 2008","$30,000,000",38233676,84646831
2438,,The Running Man,,,,,,,,,21,"Nov 13, 1987","$30,000,000",38122000,38122000
2439,tt1728973,The Family,The Family,2011.0,88.0,"Horror,Thriller",5.0,833.0,,,22,"Sep 13, 2013","$30,000,000",36918811,51078541
2446,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018.0,94.0,"Biography,Drama,Thriller",5.2,21880.0,Warner Bros,2018.0,23,"Feb 9, 2018","$30,000,000",36276286,56096200
2447,,Mortal Kombat: Annihilation,,,,,,,,,24,"Nov 21, 1997","$30,000,000",35927406,51327406
2448,tt1583420,Larry Crowne,Larry Crowne,2011.0,98.0,"Comedy,Drama,Romance",6.1,58927.0,Universal,2011.0,25,"Jul 1, 2011","$30,000,000",35608245,61449135
2449,tt1939659,Carrie,Carrie,2013.0,100.0,"Drama,Horror",5.9,125424.0,,,26,"Oct 18, 2013","$30,000,000",35266619,82409520
2451,,Take the Lead,,,,,,,,,27,"Apr 7, 2006","$30,000,000",34742066,65390493
2452,tt1137450,Death Wish,Death Wish,2018.0,107.0,"Action,Crime,Drama",6.4,50279.0,,,28,"Mar 2, 2018","$30,000,000",34017028,48575965
2453,,Love and Other Drugs,,,,,,,Fox,2010.0,29,"Nov 24, 2010","$30,000,000",32367005,102716321
2454,tt1674771,Entourage,Entourage,2015.0,104.0,Comedy,6.6,71519.0,Warner Bros,2015.0,30,"Jun 3, 2015","$30,000,000",32363404,46438538
2455,,What's the Worst That Could Happen?,,,,,,,,,31,"Jun 1, 2001","$30,000,000",32267774,38462071
2456,tt2053463,Side Effects,Side Effects,2013.0,106.0,"Crime,Drama,Mystery",7.1,168466.0,,,32,"Feb 8, 2013","$30,000,000",32172757,66742138
2458,tt5719388,9,9,2016.0,,Comedy,6.6,88.0,,,33,"Sep 9, 2009","$30,000,000",31749894,48559999
2459,tt2377322,Deliver Us from Evil,Deliver Us from Evil,2014.0,118.0,"Horror,Mystery,Thriller",6.2,63793.0,,,34,"Jul 2, 2014","$30,000,000",30577122,87956618
2460,tt2473602,Get on Up,Get on Up,2014.0,139.0,"Biography,Drama,Music",6.9,19024.0,,,35,"Aug 1, 2014","$30,000,000",30569935,33339868
2461,,Mollyâs Game,,,,,,,,,36,"Dec 25, 2017","$30,000,000",28780744,53296424
2462,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012.0,124.0,"Comedy,Romance",6.2,88469.0,Universal,2012.0,37,"Apr 27, 2012","$30,000,000",28700285,61623819
2463,,The Prince & Me,,,,,,,,,38,"Apr 2, 2004","$30,000,000",28165882,29356757
2464,tt1449283,Winnie the Pooh,Winnie the Pooh,2011.0,63.0,"Adventure,Animation,Comedy",7.2,19605.0,Disney,2011.0,39,"Jul 15, 2011","$30,000,000",26692846,50145607
2465,,Bulworth,,,,,,,,,40,"May 15, 1998","$30,000,000",26528684,29203383
2466,,Dumb and Dumberer: When Harry Met Lloyd,,,,,,,,,41,"Jun 13, 2003","$30,000,000",26214846,26214846
2467,tt4537896,White Boy Rick,White Boy Rick,2018.0,111.0,"Crime,Drama",6.4,16255.0,Studio 8,2018.0,42,"Sep 14, 2018","$30,000,000",24004833,25947983
2468,tt3687104,Virtuosity,Virtuosity,2014.0,87.0,"Biography,Documentary,Music",7.7,21.0,,,43,"Aug 4, 1995","$30,000,000",23998226,23998226
2469,,One True Thing,,,,,,,,,44,"Sep 18, 1998","$30,000,000",23337196,26708196
2470,tt0881320,Sanctum,Sanctum,2011.0,108.0,"Adventure,Drama,Thriller",5.9,51318.0,Universal,2011.0,45,"Feb 4, 2011","$30,000,000",23209310,108957098
2471,,My Super Ex-Girlfriend,,,,,,,,,46,"Jul 21, 2006","$30,000,000",22530295,60772856
2472,tt2560702,Ballerina,Ballerina,2012.0,50.0,"Biography,Documentary",7.5,13.0,,,47,"Aug 25, 2017","$30,000,000",21858070,96892829
2473,,Mr. 3000,,,,,,,,,48,"Sep 17, 2004","$30,000,000",21800302,21827296
2474,tt1458175,The Next Three Days,The Next Three Days,2010.0,133.0,"Action,Crime,Drama",7.4,168066.0,LGF,2010.0,49,"Nov 19, 2010","$30,000,000",21148651,67255916
2475,tt6421110,Proud Mary,Proud Mary,2018.0,89.0,"Action,Crime,Drama",4.9,6805.0,SGem,2018.0,50,"Jan 12, 2018","$30,000,000",20868638,21709539
2476,,Little Black Book,,,,,,,,,51,"Aug 6, 2004","$30,000,000",20422207,21758371
2477,,Assault On Precinct 13,,,,,,,,,52,"Jan 19, 2005","$30,000,000",20040895,36040895
2478,tt2364841,Runner Runner,Runner Runner,2013.0,88.0,"Crime,Thriller",5.6,58235.0,Fox,2013.0,53,"Oct 4, 2013","$30,000,000",19316646,60512680
2479,,The Replacement Killers,,,,,,,,,54,"Feb 6, 1998","$30,000,000",19035741,19035741
2480,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,2017.0,167.0,"Action,Drama",8.3,65656.0,GrtIndia,2017.0,55,"Apr 28, 2017","$30,000,000",18985794,263502914
2481,,Ultraviolet,,,,,,,,,56,"Mar 3, 2006","$30,000,000",18522064,30962112
2482,,North Country,,,,,,,,,57,"Oct 21, 2005","$30,000,000",18324242,23676771
2483,tt1438176,Fright Night,Fright Night,2011.0,106.0,"Comedy,Horror",6.4,94555.0,,,58,"Aug 19, 2011","$30,000,000",18298649,40520649
2484,,mother!,,,,,,,Paramount,2017.0,59,"Sep 15, 2017","$30,000,000",17800004,42531076
2485,tt2080374,Steve Jobs,Steve Jobs,2015.0,122.0,"Biography,Drama",7.2,138668.0,Universal,2015.0,60,"Oct 9, 2015","$30,000,000",17766658,35579007
2486,,Eight Legged Freaks,,,,,,,,,61,"Jul 17, 2002","$30,000,000",17266505,36722311
2487,,Fled,,,,,,,,,62,"Jul 19, 1996","$30,000,000",17192205,19892205
2488,,Splice,,,,,,,Warner Bros,2010.0,63,"Jun 4, 2010","$30,000,000",17010170,28542494
2489,,88 Minutes,,,,,,,,,64,"Apr 18, 2008","$30,000,000",16930884,32955399
2490,,The Whole Ten Yards,,,,,,,,,65,"Apr 9, 2004","$30,000,000",16323969,26323969
2491,,Howard the Duck,,,,,,,,,66,"Aug 1, 1986","$30,000,000",16295774,16295774
2492,,Pride and Glory,,,,,,,,,67,"Oct 24, 2008","$30,000,000",15740721,43440721
2493,tt7319268,The Cave,The Cave,2017.0,15.0,"Adventure,Animation,Documentary",,,,,68,"Aug 26, 2005","$30,000,000",15007991,27147991
2495,tt2492700,Godsend,Sin-ui seon-mul,2013.0,107.0,Drama,6.4,35.0,,,69,"Apr 30, 2004","$30,000,000",14334645,16910708
2497,,Alex & Emma,,,,,,,,,70,"Jun 20, 2003","$30,000,000",14208384,15358583
2498,,Wicker Park,,,,,,,,,71,"Sep 3, 2004","$30,000,000",13001257,21577076
2499,tt2080410,The New World,Uus Maailm,2011.0,88.0,Documentary,7.2,74.0,,,72,"Dec 25, 2005","$30,000,000",12712093,26184400
2501,,Evening,,,,,,,,,73,"Jun 29, 2007","$30,000,000",12406646,12885574
2502,tt1549920,The Last Stand,The Last Stand,2013.0,107.0,"Action,Thriller",6.4,126623.0,LGF,2013.0,74,"Jan 18, 2013","$30,000,000",12050299,48330757
2504,,In Dreams,,,,,,,,,75,"Jan 15, 1999","$30,000,000",12017369,12017369
2505,,Wing Commander,,,,,,,,,76,"Mar 12, 1999","$30,000,000",11578022,11578022
2506,,Antitrust,,,,,,,,,77,"Jan 12, 2001","$30,000,000",10965209,17865209
2507,tt2101341,Dead Man Down,Dead Man Down,2013.0,118.0,"Action,Crime,Drama",6.5,61238.0,FD,2013.0,78,"Mar 8, 2013","$30,000,000",10895295,19599974
2508,,Hoodwinked Too: Hood vs. Evil,,,,,,,,,79,"Apr 29, 2011","$30,000,000",10143779,23353111
2509,,Dragonball Evolution,,,,,,,,,80,"Apr 10, 2009","$30,000,000",9362785,58228460
2510,,First Daughter,,,,,,,,,81,"Sep 24, 2004","$30,000,000",9055010,10419084
2511,tt1212428,The Lost City of Z,The Lost City of Z,2016.0,141.0,"Adventure,Biography,Drama",6.6,66475.0,BST,2017.0,82,"Apr 14, 2017","$30,000,000",8574339,17121823
2512,,An Unfinished Life,,,,,,,,,83,"Sep 9, 2005","$30,000,000",8535575,18535575
2513,tt3922818,The Space Between Us,The Space Between Us,2017.0,120.0,"Adventure,Drama,Romance",6.4,41031.0,STX,2017.0,84,"Feb 3, 2017","$30,000,000",7885294,16481405
2514,,The Imaginarium of Doctor Parnassus,,,,,,,,,85,"Dec 25, 2009","$30,000,000",7689607,64352607
2515,tt1423894,Barney's Version,Barney's Version,2010.0,134.0,"Comedy,Drama",7.3,23058.0,,,86,"Jan 14, 2011","$30,000,000",7502560,8845575
2516,tt2213726,Trapped,Trapped,2011.0,,Drama,,,,,87,"Sep 20, 2002","$30,000,000",6916869,6916869
2526,tt2233624,Kin,Kin,2012.0,45.0,"Drama,Music",8.6,46.0,LGF,2018.0,88,"Aug 31, 2018","$30,000,000",5718096,10096821
